Unit,Plot,Class,Azimuth,Distance,Code,DBH,Height
2,B6,O,295,17.21,VIP,6.9,
2,K5,O,270,6.27,PIH,6.9,14.5
2,E7,O,195,12.79,CHO,6.7,
2,F7,O,264,3.23,SCO,6.7,
2,K5,O,136,14.03,SUM,6.5,(blank)
2,Q4,O,226,10.78,AME,6.5,
2,C6,O,56,17.64,SAS,6.4,
2,E7,O,201,12.99,CHO,6.4,
2,G6,O,150,12.1,CHO,6.4,
2,H5,O,175,17.4,SAS,6.2,
2,K5,O,42,16.69,SUM,6.2,(blank)
2,F6,O,180,17.12,REM,6.1,
2,P4,O,19,17.16,REE,6,
2,P6,O,82,12.94,REM,6,
2,I5,O,37,14.29,SUM,5.9,
2,I6,O,76,15.91,CHO,5.9,
2,S5,O,268,16.89,SUM,5.9,
2,S5,O,126,16.54,SUM,5.8,
2,B4,O,209,8.58,REM,5.7,
2,C6,O,235,17.49,REM,5.7,
2,D5,O,277,17.07,BLG,5.7,
2,C6,O,85,11.15,PIH,5.6,
2,G6,O,62,11.43,REM,5.6,
2,I2,O,304,10.98,BAS,5.6,
2,E7,O,98,13.08,REM,5.5,
2,G2,O,103,17.24,AMB,5.5,
2,G6,O,1,11.05,REM,5.5,
2,K5,O,103,17.67,SUM,5.5,(blank)
2,K5,O,280,15.46,SUM,5.5,(blank)
2,R6,O,206,14.07,REM,5.5,
2,B6,O,177,16.48,REP,5.4,
2,C7,O,250,11.7,AME,5.4,
2,G6,O,274,10.82,AMB,5.4,
2,K5,O,330,6.94,PIH,5.4,14.6
2,L4,O,46,15.12,SUM ,5.4,
2,F6,O,71,5.98,SUM,5.3,
2,J2,O,240,11.05,SUM,5.3,
2,K4,O,154,13.81,SUM,5.3,
2,R6,O,354,10.67,SUM,5.3,
2,B6,O,18,15.96,SAS,5.2,
2,C7,O,125,17.9,REM,5.2,
2,G6,O,140,12.1,CHO,5.2,
2,K5,O,137,7.9,SHH,5.2,(blank)
2,B6,O,328,12.69,SCO,5.1,
2,F6,O,147,8.83,SAS,5.1,
2,I3,O,254,5.7,SUM,5.1,
2,I5,O,352,13.83,SUM,5.1,
2,Q4,O,204,12.37,REE,5.1,
2,Q7,D,34,7.82,SUM,5.1,9.4
2,B5,O,320,11.34,AMB,5,
2,C7,O,135,13.27,BAS,5,
2,E4,O,335,15.28,FLD,5,
2,M3,O,329,13.06,BAS,5,
2,F1,O,15,16.07,MUS,4.9,
2,H6,O,192,16.22,REM,4.9,
2,I3,O,146,14.2,WHO,4.9,
2,I6,O,247,1.82,REM,4.9,
2,J6,O,168,15.37,AMB,4.9,
2,J6,O,218,12.6,REM,4.9,
2,B6,O,289,17.6,SAS,4.8,
2,D7,O,118,13.63,CHO,4.8,
2,E4,O,302,14.73,SAS,4.8,
2,F6,O,102,11.77,PIH,4.8,
2,F6,O,106,13.17,SAS,4.8,
2,F7,O,354,8.84,REM,4.8,
2,H5,O,342,17.19,SUM,4.8,
2,H6,O,42,15.42,SUM,4.8,
2,H7,S,131,8.81,MUS,4.8,
2,I5,O,299,15.79,PIH,4.8,
2,I6,O,117,12.21,CHO,4.8,
2,K5,O,89,7.4,SUM,4.8,(blank)
2,K6,O,158,9.36,SUM,4.8,
2,B4,O,113,9.79,SUM,4.7,
2,F2,O,193,16.44,SUM,4.7,
2,F6,O,334,3.93,REM,4.7,
2,H5,O,65,11.95,SUM,4.7,
2,I6,D,292,10.92,SAS,4.7,10.2
2,I6,O,341,16.66,REM,4.7,
2,J2,D,265,13.27,WHA,4.7,13.7
2,R6,O,224,16.97,SAS,4.7,
2,C7,O,46,9.35,NRO,4.6,
2,C7,O,222,15.2,AMB,4.6,
2,E3,O,257,10.58,SUM,4.6,
2,E3,O,283,8.33,SUM,4.6,
2,F5,O,31,12.5,SUM,4.6,
2,G3,O,308,12.57,SUM,4.6,
2,G6,O,27,10.49,SAS,4.6,
2,G6,O,135,15.07,REM,4.6,
2,H4,O,304,13.96,SUM,4.6,
2,H6,O,230,14.87,PIH,4.6,
2,H6,O,33,14.22,SUM,4.6,
2,I5,O,325,10.1,SUM,4.6,
2,I6,O,329,17.67,AMB,4.6,
2,P6,O,290,10,SUM,4.6,
2,R6,O,354,10.07,SUM,4.6,
2,R6,O,41,10.02,SUM,4.6,
2,F3,S,189,8.34,BLG,4.5,
2,I6,S,169,8.84,REM,4.5,
2,K5,S,278,5.59,SUM,4.2,(blank)
2,F3,S,342,8.66,SUM,4,
2,I6,S,96,8.09,AMB,4,
2,J4,S,45,7.64,SUM,4,
2,K5,S,287,5.11,SUM,3.9,(blank)
2,S5,S,149,7.07,SUM,3.8,
2,B4,S,345,4.97,SUM,3.7,
2,G4,S,245,7.21,REM,3.7,
2,J4,S,317,2.31,AMB,3.6,
2,C7,S,124,8.64,SAS,3.5,
2,J4,S,273,8.67,AMB,3.5,
2,G6,S,222,7.65,CHO,3.4,
2,H6,S,29,8.14,SUM,3.4,
2,F6,S,61,2.71,REM,3.3,
2,M3,S,120,7.9,MUS,3.3,
2,K5,S,4,6.72,REM,3.2,(blank)
2,M3,S,47,4.36,ERB,3.2,
2,C7,S,116,8.39,MUS,3.1,
2,F6,S,230,5.8,SAS,3.1,
2,Q4,S,113,5.19,MUS,3.1,
2,H6,S,0,8.85,SUM,3,
2,S5,S,18,7.56,SUM,3,
2,G6,S,66,5.65,SAS,2.9,
2,G6,S,80,7.7,SAS,2.9,
2,S5,S,103,8.14,REM,2.9,
2,B4,S,182,4.45,SUM,2.7,
2,C7,S,151,8.79,IRO,2.7,
2,F1,S,72,3.92,WIT,2.7,
2,F3,S,288,8.26,AMB,2.6,
2,G6,S,150,3.25,SAS,2.6,
2,K5,S,279,5.69,SUM,2.6,(blank)
2,F6,S,269,5.08,REM,2.5,
2,H3,S,280,5.66,AMB,2.5,
2,Q4,S,79,6.47,AMB,2.5,
2,Q4,S,64,6.52,MUS,2.5,
2,Q6,S,222,4.88,AMB,2.5,
2,C5,S,140,7.36,AMB,2.4,
2,F1,S,72,3.92,WIT,2.4,
2,I3,S,65,3.43,SUM,2.4,
2,I6,S,7,2.77,CHO,2.4,
2,J4,S,263,6.16,AMB,2.4,
2,B4,S,74,4.36,SUM,2.3,
2,B6,S,355,3.56,SAS,2.3,
2,D1,S,108,8.69,SUM,2.3,
2,E5,S,229,5.44,MUS,2.3,
2,E6,S,308,4.14,REM,2.3,
2,F6,S,121,5.51,REM,2.3,
2,H6,S,60,3.16,SUM,2.3,
2,I2,S,285,5.58,WIT,2.3,
2,I3,S,136,6.93,AMB,2.3,
2,I3,S,140,1.4,SUM,2.3,
2,I6,S,0,7.46,AMB,2.3,
2,J4,S,316,7.53,AMB,2.3,
2,J6,S,94,5.15,FLD,2.3,
2,C4,S,329,3.25,SAS,2.2,
2,E5,S,165,5.42,REM,2.2,
2,F1,S,130,3.87,WIT,2.2,
2,F6,S,163,2.55,REM,2.2,
2,G2,S,231,8.53,SUM,2.2,
2,I2,S,197,7.46,SUM,2.2,
2,I2,S,302,6.56,BAS,2.2,
2,I3,S,190,4.68,AMB,2.2,
2,I6,S,3,8,REM,2.2,
2,I6,S,96,7.8,AMB,2.2,
2,J6,S,101,7.82,FLD,2.2,
2,K4,S,170,4.55,SUM,2.2,
2,Q6,S,217,1.82,SUM,2.2,
2,A5,S,122,8.7,AMB,2.1,
2,C7,S,222,2.38,MUS,2.1,
2,G6,S,84,2.56,REM,2.1,
2,G7,S,190,7.74,AMB,2.1,
2,H3,S,330,5.07,SUM,2.1,
2,H4,S,71,4.56,SUM,2.1,
2,I2,S,132,7.84,WIT,2.1,
2,I2,S,180,7.54,SUM,2.1,
2,M3,S,52,3.31,MUS,2.1,
2,O4,S,301,5.1,WIT,2.1,
2,Q4,S,80,2.66,MUS,2.1,
2,A6,SS,,,AMB,2,
2,C4,SS,,,CHO,2,
2,D6,SS,,,AMB,2,
2,E4,SS,,,SAS,2,
2,H6,SS,,,SUM,2,
2,K5,SS,(blank),(blank),AMB,2,(blank)
2,L4,SS,,,SUM,2,
2,P4,SS,,,AMB,2,
2,P6,SS,,,AMB,2,
2,S5,SS,,,AMB,2,
2,B5,SS,,,REM,1.9,
2,C7,SS,,,AMB,1.9,
2,E4,SS,,,SAS,1.9,
2,E5,SS,,,IRO,1.9,
2,F7,SS,,,REM,1.9,
2,F7,SS,,,SAS,1.9,
2,H6,SS,,,SUM,1.9,
2,I6,SS,,,SAS,1.9,
2,I6,SS,,,REM,1.9,
2,K3,SS,,,WIT,1.9,
2,C7,SS,,,FLD,1.8,
2,E5,SS,,,IRO,1.8,
2,F1,SS,,,WIT,1.8,
2,F1,SS,,,AMB,1.8,
2,G3,SS,,,SUM,1.8,
2,G5,SS,,,SUM,1.8,
2,I3,SS,,,SUM,1.8,
2,J4,SS,,,AMB,1.8,
2,C7,SS,,,FLD,1.7,
2,E3,SS,,,SUM,1.7,
2,E7,SS,,,FLD,1.7,
2,I3,SS,,,AMB,1.7,
2,L4,SS,,,AMB,1.7,
2,M3,SS,,,MUS,1.7,
2,Q6,SS,,,AMB,1.7,
2,A6,SS,,,FLD,1.6,
2,B5,SS,,,REM,1.6,
2,B5,SS,,,REM,1.6,
2,C7,SS,,,MUS,1.6,
2,E6,SS,,,REM,1.6,
2,E7,SS,,,REM,1.6,
2,I2,SS,,,SUM,1.6,
2,I3,SS,,,AMB,1.6,
2,I3,SS,,,AMB,1.6,
2,I5,SS,,,FLD,1.6,
2,M3,SS,,,MUS,1.6,
2,O4,SS,,,SUM,1.6,
2,F1,SS,,,WIT,1.5,
2,F4,SS,,,REM,1.5,
2,G5,SS,,,SUM,1.5,
2,G6,SS,,,REM,1.5,
2,G6,SS,,,AMB,1.5,
2,I3,SS,,,AMB,1.5,
2,K4,SS,,,SUM,1.5,
2,N4,SS,,,REE,1.5,
2,P6,SS,,,AMB,1.5,
2,I3,SS,,,AMB,1.4,
2,O5,SS,,,AMB,1.4,
2,D5,SS,,,AMB,1.3,
2,E5,SS,,,MUS,1.3,
2,F1,SS,,,BAS,1.3,
2,F3,SS,,,SUM,1.3,
2,F7,SS,,,PIH,1.3,
2,G4,SS,,,SAS,1.3,
2,H6,SS,,,SUM,1.3,
2,H6,SS,,,SUM,1.3,
2,J2,SS,,,SPI,1.3,
2,J3,SS,,,AMB,1.3,
2,N4,SS,,,REE,1.3,
2,N4,SS,,,AMB,1.3,
2,O4,SS,,,SUM,1.3,
2,P4,SS,,,AMB,1.3,
2,Q6,SS,,,AMB,1.3,
2,A6,SS,,,AMB,1.2,
2,C4,SS,,,AMB,1.2,
2,C5,SS,,,SAS,1.2,
2,C5,SS,,,REM,1.2,
2,C7,SS,,,AMB,1.2,
2,E3,SS,,,SUM,1.2,
2,F1,SS,,,WIT,1.2,
2,G4,SS,,,AMB,1.2,
2,H7,SS,,,SUM,1.2,
2,H7,SS,,,SUM,1.2,
2,J2,SS,,,IRO,1.2,
2,L5,SS,,,AMB,1.2,
2,M4,SS,,,AMB,1.2,
2,P6,SS,,,IRO,1.2,
2,Q6,SS,,,AMB,1.2,
2,C4,SS,,,AMB,1.1,
2,D7,SS,,,FLD,1.1,
2,E7,SS,,,REM,1.1,
2,F1,SS,,,WIT,1.1,
2,G6,SS,,,AMB,1.1,
2,H2,SS,,,MUS,1.1,
2,H3,SS,,,IRO,1.1,
2,L5,SS,,,AMB,1.1,
2,M3,SS,,,WIT,1.1,
2,P6,SS,,,AMB,1.1,
2,Q6,SS,,,AMB,1.1,
2,A6,SS,,,SUM,1,
2,A6,SS,,,FLD,1,
2,B4,SS,,,MUS,1,
2,B6,SS,,,REM,1,
2,C1,SS,,,AMB,1,
2,C7,SS,,,IRO,1,
2,D5,SS,,,IRO,1,
2,E4,SS,,,SAS,1,
2,F1,SS,,,AMB,1,
2,F1,SS,,,WIT,1,
2,H2,SS,,,MUS,1,
2,H3,SS,,,AMB,1,
2,N4,SS,,,AMB,1,
2,P4,SS,,,MUS,1,
2,Q5,SS,,,AMB,1,
2,S5,SS,,,AMB,1,
2,A5,SS,,,AMB,0.9,
2,B4,SS,,,AMB,0.9,
2,C1,SS,,,SPI,0.9,
2,C1,SS,,,SPI,0.9,
2,C4,SS,,,IRO,0.9,
2,C4,SS,,,SAS,0.9,
2,C4,SS,,,SAS,0.9,
2,C7,SS,,,IRO,0.9,
2,E5,SS,,,MUS,0.9,
2,F1,SS,,,WIT,0.9,
2,F1,SS,,,WIT,0.9,
2,F1,SS,,,WIT,0.9,
2,F3,SS,,,SUM,0.9,
2,F3,SS,,,SUM,0.9,
2,F4,SS,,,AMB,0.9,
2,H2,SS,,,AMB,0.9,
2,H2,SS,,,MUS,0.9,
2,H3,SS,,,IRO,0.9,
2,H6,SS,,,IRO,0.9,
2,H7,SS,,,AMB,0.9,
2,I3,SS,,,AMB,0.9,
2,J2,SS,,,IRO,0.9,
2,O4,SS,,,SUM,0.9,
2,O4,SS,,,SUM,0.9,
2,C4,SS,,,SAS,0.8,
2,C7,SS,,,MUS,0.8,
2,E7,SS,,,AMB,0.8,
2,F1,SS,,,WIT,0.8,
2,G6,SS,,,SAS,0.8,
2,L4,SS,,,AMB,0.8,
2,L5,SS,,,AMB,0.8,
2,O5,SS,,,SPI,0.8,
2,P6,SS,,,AMB,0.8,
2,Q7,SS,,,AMB,0.8,
2,B4,SS,,,AMB,0.7,
2,C1,SS,,,AMB,0.7,
2,C1,SS,,,SPI,0.7,
2,C1,SS,,,SPI,0.7,
2,C1,SS,,,SPI,0.7,
2,D5,SS,,,IRO,0.7,
2,D7,SS,,,REM,0.7,
2,E1,SS,,,SUM,0.7,
2,G6,SS,,,AMB,0.7,
2,G6,SS,,,REM,0.7,
2,H7,SS,,,AMB,0.7,
2,I6,SS,,,SHH,0.7,
2,J2,SS,,,SPI,0.7,
2,J4,SS,,,IRO,0.7,
2,K4,SS,,,AMB,0.7,
2,N4,SS,,,IRO,0.7,
2,O5,SS,,,AMB,0.7,
2,O5,SS,,,SPI,0.7,
2,P4,SS,,,AMB,0.7,
2,P4,SS,,,MUS,0.7,
2,P6,SS,,,AMB,0.7,
2,P6,SS,,,AMB,0.7,
2,S5,SS,,,AMB,0.7,
2,C1,SS,,,AMB,0.6,
2,C1,SS,,,SPI,0.6,
2,C1,SS,,,SPI,0.6,
2,C1,SS,,,SPI,0.6,
2,D7,SS,,,REM,0.6,
2,D7,SS,,,IRO,0.6,
2,E3,SS,,,AMB,0.6,
2,F1,SS,,,BAS,0.6,
2,F1,SS,,,WIT,0.6,
2,F1,SS,,,WIT,0.6,
2,F2,SS,,,AMB,0.6,
2,H2,SS,,,MUS,0.6,
2,H2,SS,,,MUS,0.6,
2,H2,SS,,,MUS,0.6,
2,H3,SS,,,IRO,0.6,
2,I5,SS,,,IRO,0.6,
2,J2,SS,,,SPI,0.6,
2,L3,SS,(blank),,AMB,0.6,
2,M3,SS,,,WIT,0.6,
2,O5,SS,,,AMB,0.6,
2,S5,SS,,,AMB,0.6,
